assessment_id,scope_item_id,N2O,CO2,CH4,Other,total
6901,19,,,,,0
6901,20,,,,,0
6901,21,,,,,0
"6901,22,,,,,""9,14"""
6901,23,,,,,0
6903,1,0,0,0,0,0
"6903,2,0,""48,01"",0,0,""48,01"""
6903,3,0,0,0,0,0
6903,4,0,0,0,0,0
6903,5,0,0,0,0,0
"6903,6,,,,,""17,45"""
6903,7,,,,,0
6903,8,,,,,0
"6903,9,,,,,""147,77"""
"6903,10,,,,,""32,23"""
"6903,11,,,,,""0,88"""
6903,12,,,,,0
"6903,13,,,,,""25,94"""
6903,14,,,,,0
"6903,15,,,,,""1,63"""
6903,16,,,,,0
6903,17,,,,,0
"6903,18,,,,,""3,07"""
6903,19,,,,,0
6903,20,,,,,0
6903,21,,,,,0
"6903,22,,,,,""23,03"""
6903,23,,,,,0
6905,1,0,0,0,0,0
6905,2,0,0,0,0,0
6905,3,0,0,0,0,0
6905,4,0,0,0,0,0
6905,5,0,0,0,0,0
"6905,6,,,,,""16,14"""
6905,7,,,,,0
6905,8,,,,,0
"6905,9,,,,,""465,4"""
"6905,10,,,,,""18,9"""
"6905,11,,,,,""1,28"""
6905,12,,,,,0
"6905,13,,,,,""0,57"""
6905,14,,,,,0
6905,15,,,,,0
6905,16,,,,,0
6905,17,,,,,0
"6905,18,,,,,""184,2"""
6905,19,,,,,0
6905,20,,,,,0
6905,21,,,,,0
"6905,22,,,,,""10,24"""
6905,23,,,,,0
6907,1,0,0,0,0,0
6907,2,0,0,0,0,0
6907,3,0,0,0,0,0
6907,4,0,0,0,0,0
6907,5,0,0,0,0,0
6907,6,,,,,1
6907,7,,,,,0
6907,8,,,,,0
"6907,9,,,,,""20,33"""
"6907,10,,,,,""0,97"""
"6907,11,,,,,""0,07"""
6907,12,,,,,0
6907,13,,,,,0
6907,14,,,,,0
6907,15,,,,,0
6907,16,,,,,0
6907,17,,,,,0
"6907,18,,,,,""0,15"""
6907,19,,,,,0
6907,20,,,,,0
6907,21,,,,,0
"6907,22,,,,,""1,72"""
6907,23,,,,,0
6909,1,0,0,0,0,0
6909,2,0,0,0,0,0
6909,3,0,0,0,0,0
6909,4,0,0,0,0,0
6909,5,0,0,0,0,0
"6909,6,,,,,""0,72"""
6909,7,,,,,0
6909,8,,,,,0
"6909,9,,,,,""750,77"""
"6909,10,,,,,""5,1"""
"6909,11,,,,,""0,53"""
6909,12,,,,,0
"6909,13,,,,,""0,21"""
6909,14,,,,,0
6909,15,,,,,0
6909,16,,,,,0
6909,17,,,,,0
"6909,18,,,,,""151,15"""
6909,19,,,,,0
6909,20,,,,,0
6909,21,,,,,0
"6909,22,,,,,""0,31"""
6909,23,,,,,0
6911,1,0,0,0,0,0
"6911,2,0,""3,03"",0,0,""3,03"""
6911,3,0,0,0,0,0
6911,4,0,0,0,0,0
6911,5,0,0,0,0,0
"6911,6,,,,,""7,19"""
6911,7,,,,,0
6911,8,,,,,0
"6911,9,,,,,""262,76"""
"6911,10,,,,,""115,19"""
"6911,11,,,,,""1,05"""
"6911,12,,,,,""0,44"""
"6911,13,,,,,""2,14"""
6911,14,,,,,0
6911,15,,,,,0
6911,16,,,,,0
"6911,17,,,,,""0,34"""
"6911,18,,,,,""21,84"""
6911,19,,,,,0
6911,20,,,,,0
6911,21,,,,,0
"6911,22,,,,,""58,31"""
6911,23,,,,,0
6914,1,0,1086,0,0,1086
6914,2,0,554,0,0,554
6914,3,0,0,0,0,0
6914,4,0,165,0,0,165
6914,5,0,0,0,0,0
6914,6,,,,,222
6914,7,,,,,0
6914,8,,,,,403
6914,1,0,1936,0,0,1936
6914,2,0,743,0,0,743
6914,3,0,0,0,0,0
6914,4,0,2,0,0,2
6914,5,0,0,0,0,0
6914,6,,,,,184
6914,7,,,,,0
6914,8,,,,,515
6916,1,78,7814,39,0,7931
6916,2,1,104,0,0,105
6916,3,0,0,0,0,0
6916,4,0,0,0,0,0
6916,5,0,0,0,0,0
6916,6,,,,,577
6916,7,,,,,3009
6917,1,59,5960,30,0,6049
6917,2,1,88,0,0,89
6917,3,0,0,0,0,0
6917,4,0,0,0,13,13
6917,5,0,0,0,0,0
6917,6,,,,,241
6917,7,,,,,3297
6918,1,52,5143,26,0,5221
6918,2,0,45,0,0,45
6918,3,0,0,0,0,0
6918,4,0,0,0,13,13
6918,5,0,0,0,0,0
6918,6,,,,,213
6918,7,,,,,3871
6919,1,3,800,0,0,803
6919,2,15,1553,1,0,1569
6919,3,0,0,0,0,0
6919,4,0,0,0,316,316
6919,5,0,0,0,0,0
6919,6,,,,,248
6919,7,,,,,0
6919,8,,,,,693
6921,1,6,2196,0,0,2202
6921,2,2,198,1,0,201
6921,3,0,0,0,0,0
6921,4,0,0,0,0,0
6921,5,0,0,0,0,0
6921,6,,,,,90
6921,7,,,,,
6921,1,0,2234,0,0,2234
6921,2,0,217,0,0,217
6921,3,0,0,0,0,
6921,4,0,0,0,0,
6921,5,0,0,0,0,
6921,6,,,,,2500
6921,7,,,,,
6924,1,0,4596,0,0,4596
"6924,2,0,""6,6"",0,0,""6,6"""
6924,3,0,0,0,0,0
6924,4,0,2604,0,0,2604
6924,5,0,0,0,0,0
6924,6,,,,,2377
6924,7,,,,,0
"6932,1,0,""6454,6"",0,0,""6454,6"""
"6932,2,0,""38,1"",0,0,""38,1"""
6932,3,0,0,0,0,0
"6932,4,0,""5,1"",0,0,""5,1"""
6932,5,0,0,0,0,0
"6932,6,,,,,""1019,2"""
6932,7,,,,,
"6934,1,0,""127,671"",0,0,""127,671"""
"6934,2,0,""70,515"",0,0,""70,515"""
6934,3,0,0,0,0,0
6934,4,0,0,0,0,0
6934,5,0,0,0,0,0
"6934,6,,,,,""66,657"""
6934,7,,,,,0
"6934,8,,,,,""24,285"""
"6934,9,,,,,""201,486"""
"6934,10,,,,,""921,32"""
"6934,11,,,,,""7,82"""
"6934,13,,,,,""7,255"""
"6934,22,,,,,""791,854"""
"6934,23,,,,,""329,67"""
6935,1,0,0,0,0,0
"6935,2,0,""17,28"",0,0,""17,28"""
6935,3,0,0,0,0,0
6935,4,0,0,0,0,0
6935,5,0,0,0,0,0
"6935,6,,,,,""2,07"""
"6935,7,,,,,""0,5"""
6935,8,,,,,0
"6935,9,,,,,""0,32"""
6935,10,,,,,0
"6935,11,,,,,""0,1"""
6935,12,,,,,0
"6935,13,,,,,""2,3"""
6935,14,,,,,0
6935,15,,,,,0
6935,16,,,,,0
6935,17,,,,,0
6935,18,,,,,0
6935,19,,,,,0
6935,20,,,,,0
6935,21,,,,,0
"6935,22,,,,,""1,26"""
6935,23,,,,,0
6938,1,4,1214,0,0,1218
6938,2,1,137,0,0,138
6938,3,0,0,0,0,0
6938,4,0,0,0,15,15
6938,5,0,0,0,0,0
6938,6,,,,,121
6938,7,,,,,192
6954,1,0,2987,0,0,2987
6954,2,0,49326,0,0,49326
6954,3,0,0,0,0,0
6954,4,0,1908,0,0,1908
6954,5,0,0,0,0,0
6954,6,,,,,5935
6954,7,,,,,0
6954,8,,,,,13319
6954,9,,,,,11283
6954,10,,,,,40030
6954,11,,,,,379
6954,12,,,,,34
6954,13,,,,,63
6954,14,,,,,0
6954,15,,,,,32
6954,16,,,,,0
6954,17,,,,,61
6954,18,,,,,0
6954,19,,,,,0
6954,20,,,,,0
6954,21,,,,,0
6954,22,,,,,0
6954,23,,,,,6995
6954,1,0,3392,0,0,3392
6954,2,0,0,0,0,
6954,3,0,0,0,0,
6954,4,0,0,0,2,2
6954,5,0,0,0,0,
6954,6,,,,,3932
6954,7,,,,,
6954,8,,,,,638
6954,9,,,,,9798
6954,10,,,,,34558
6954,11,,,,,948
6954,12,,,,,27
6954,13,,,,,81
6954,16,,,,,61
6954,22,,,,,7870
6960,1,0,55,0,0,55
6960,2,1,1218,0,0,1219
6960,3,0,0,0,0,0
6960,4,0,0,0,365,365
6960,5,0,0,0,0,0
6960,6,,,,,635
6960,7,,,,,0
6961,1,0,933,0,0,933
6961,2,0,52,0,0,52
6961,3,0,0,0,0,0
6961,4,0,0,0,0,0
6961,5,0,0,0,0,0
6961,6,,,,,286
6961,7,,,,,0
"6966,1,""7,36"",""2462,48"",""70,56"",0,""2540,4"""
"6966,2,0,""214,75"",0,0,""214,75"""
6966,3,0,0,0,0,0
"6966,4,0,0,0,""204,81"",""204,81"""
6966,5,0,0,0,0,0
"6966,6,,,,,""593,63"""
"6966,7,,,,,""748,52"""
"6966,8,,,,,""976,03"""
"6966,9,,,,,""9992,5"""
"6966,10,,,,,""3,24"""
6966,11,,,,,0
6966,12,,,,,0
"6966,13,,,,,""735,9638039"""
6966,14,,,,,0
6966,15,,,,,0
"6966,16,,,,,""271,7"""
6966,17,,,,,0
6966,18,,,,,0
6966,19,,,,,0
6966,20,,,,,0
6966,21,,,,,0
"6966,22,,,,,""11361,89"""
6966,23,,,,,0
6967,1,0,30,0,0,30
6967,2,1,676,0,0,677
6967,3,0,0,0,0,0
6967,4,0,0,0,202,202
6967,5,0,0,0,0,0
6967,6,,,,,352
6967,7,,,,,
6968,1,0,0,0,0,0
6968,2,0,9,0,0,9
6968,3,0,0,0,0,0
6968,4,0,0,0,36,36
6968,5,0,0,0,0,0
6968,6,,,,,49
6968,7,,,,,194
6973,1,0,0,0,0,0
"6973,2,0,""0,34"",0,0,""0,34"""
6973,3,0,0,0,0,0
"6973,4,0,0,0,""0,87"",""0,87"""
6973,5,0,0,0,0,0
"6973,6,,,,,""0,63"""
6973,7,,,,,0
"6973,8,,,,,""0,36"""
"6973,9,,,,,""38,05"""
"6973,10,,,,,""7,28"""
"6973,11,,,,,""0,53"""
6973,12,,,,,0
"6973,13,,,,,""1,77"""
6973,14,,,,,0
6973,15,,,,,0
"6973,16,,,,,""1,14"""
6973,17,,,,,0
6973,18,,,,,0
6973,19,,,,,0
6973,20,,,,,0
6973,21,,,,,0
"6973,22,,,,,""6,68"""
6973,23,,,,,0
6974,1,7,587,2,0,596
6974,2,190,20996,8,0,21194
6974,3,0,0,0,0,0
6974,4,0,0,0,644,644
6974,5,0,0,0,0,0
6974,6,,,,,66
6974,7,,,,,0
6974,8,,,,,5674
6974,9,,,,,0
6974,10,,,,,0
6974,11,,,,,0
6974,12,,,,,0
6974,13,,,,,0
6974,14,,,,,0
6974,15,,,,,0
6974,16,,,,,0
6974,17,,,,,0
6974,18,,,,,0
6974,19,,,,,0
6974,20,,,,,0
6974,21,,,,,0
6974,22,,,,,0
6974,23,,,,,0
6977,1,4,1384,0,0,1388
6977,2,0,128,0,0,128
6977,3,0,0,0,0,0
6977,4,0,0,0,0,0
6977,5,0,0,0,0,0
6977,6,,,,,66
6977,7,,,,,0
6977,8,,,,,331
6977,9,,,,,0
6977,10,,,,,0
6977,11,,,,,0
6977,12,,,,,0
6977,13,,,,,0
6977,14,,,,,0
6977,15,,,,,0
6977,16,,,,,0
6977,17,,,,,0
6977,18,,,,,0
6977,19,,,,,0
6977,20,,,,,0
6977,21,,,,,0
6977,22,,,,,0
6977,23,,,,,0
6979,1,7,2554,0,0,2561
6979,2,2,196,0,0,198
6979,3,0,0,0,0,0
6979,4,0,0,0,151,151
6979,5,0,0,0,0,0
6979,6,,,,,433
6979,7,,,,,0
"6983,1,0,0,0,""258,8"",""258,8"""
"6983,2,0,0,0,""18,9"",""18,9"""
"6983,3,0,0,0,""60,7"",""60,7"""
"6983,4,0,0,0,""24,4"",""24,4"""
6983,5,0,0,0,0,0
"6983,6,,,,,""123,7"""
6983,7,,,,,0
6983,1,0,0,0,348,348
6983,2,0,0,0,51,51
6983,3,0,0,0,64,64
6983,4,0,0,0,33,33
6983,5,0,0,0,0,0
6983,6,,,,,212
6983,7,,,,,0
"6993,1,0,""49,41"",0,0,""49,41"""
"6993,2,0,""3596,33"",0,0,""3596,33"""
6993,3,0,0,0,0,0
"6993,4,0,""0,0213"",0,0,""0,0213"""
6993,5,0,0,0,0,0
"6993,6,,,,,""47,14"""
6993,7,,,,,290
"6994,1,0,""0,917"",0,0,""0,917"""
"6994,2,0,""0,67"",0,0,""0,67"""
6994,3,0,0,0,0,0
6994,4,0,0,0,0,0
6994,5,0,0,0,0,0
"6994,6,,,,,""0,058"""
6994,7,,,,,
"6994,9,,,,,""6,126"""
"6994,11,,,,,""0,39"""
"6994,17,,,,,""0,486"""
6998,1,0,114,0,0,114
6998,2,2,244,0,0,246
6998,3,0,0,0,0,0
6998,4,0,0,0,19,19
6998,5,0,0,0,0,0
6998,6,,,,,28
6998,7,,,,,
6998,8,,,,,101
6998,9,,,,,163
6998,10,,,,,319
6998,11,,,,,7
6998,13,,,,,3
6998,22,,,,,444
"7001,1,""17,1195723"",""1478,22484"",""3,74189257"",0,""1499,086305"""
"7001,2,""0,09968"",""11,036"",""0,00415185"",0,""11,13983185"""
"7001,3,0,""3,12"",0,0,""3,12"""
"7001,4,0,""20,88533333"",0,""997,256"",""1018,141333"""
7001,5,0,0,0,0,0
"7001,6,,,,,""1142,57"""
7001,7,,,,,
"7002,1,""5,38"",""2053,05"",""0,04"",0,""2058,47"""
"7002,2,""1,33"",""146,17"",""0,39"",0,""147,89"""
7002,3,0,0,0,0,0
"7002,4,""0,37"",0,0,""68,33"",""68,7"""
7002,5,0,0,0,0,0
"7002,6,,,,,""155,6"""
7002,7,,,,,
"7002,1,""7,07"",""2637,62"",""0,1"",0,""2644,79"""
"7002,2,""1,85"",""202,89"",""0,63"",0,""205,37"""
7002,3,0,0,0,0,
"7002,4,""1,49"",0,0,""74,68"",""76,17"""
7002,5,0,0,0,0,
"7002,6,,,,,""255,3"""
7002,7,,,,,
7005,1,8,1461,1,0,1470
7005,2,91,10128,4,0,10223
7005,3,0,0,0,0,0
7005,4,1381,0,3241,0,4622
7005,5,0,0,0,0,0
7005,6,,,,,169
7005,7,,,,,
7006,1,0,727129,0,0,727129
7006,2,0,600,0,0,600
7006,3,0,0,0,0,0
7006,4,0,0,0,0,0
7006,5,0,0,0,0,0
7006,6,,,,,24000
7006,7,,,,,
7010,1,0,19881,0,0,19881
7010,2,0,38,0,0,38
7010,3,0,0,0,0,0
7010,4,0,0,0,0,0
7010,5,0,0,0,0,0
7010,6,,,,,548
7010,7,,,,,57
7012,1,0,0,0,0,0
"7012,2,""0,021"",""2,325"",""0,001"",0,""2,347"""
7012,3,0,0,0,0,0
7012,4,0,0,0,0,0
7012,5,0,0,0,0,0
"7012,6,,,,,""0,672"""
7012,7,,,,,
"7012,8,,,,,""1,291"""
"7012,9,,,,,""2,486"""
7012,10,,,,,0
"7012,11,,,,,""0,002"""
7012,12,,,,,0
"7012,13,,,,,""1,365"""
7012,14,,,,,0
7012,15,,,,,0
7012,16,,,,,0
7012,17,,,,,0
7012,22,,,,,0
7012,23,,,,,0
7013,1,0,0,0,0,0
7013,2,0,0,0,0,0
7013,3,0,0,0,0,0
"7013,4,0,0,0,""4,4"",""4,4"""
7013,5,0,0,0,0,0
"7013,6,,,,,""7,8"""
7013,7,,,,,
"7013,8,,,,,""0,3"""
"7013,9,,,,,""39,3"""
"7013,10,,,,,""8,5"""
"7013,11,,,,,""1,1"""
7013,12,,,,,0
"7013,13,,,,,""2,5"""
"7013,14,,,,,""2,3"""
7013,15,,,,,0
7013,16,,,,,0
7013,17,,,,,0
7013,18,,,,,0
7013,19,,,,,0
7013,20,,,,,0
7013,21,,,,,0
7013,22,,,,,0
7013,23,,,,,0
7014,1,0,0,0,0,0
"7014,2,""0,018"",""2,016"",""0,007"",0,""2,041"""
7014,3,0,0,0,0,0
7014,4,0,0,0,0,0
7014,5,0,0,0,0,0
"7014,6,,,,,""0,672"""
7014,7,,,,,
"7014,8,,,,,""0,853"""
"7014,9,,,,,""2,109"""
"7014,10,,,,,""0,312"""
"7014,11,,,,,""0,002"""
7014,12,,,,,0
"7014,13,,,,,""0,592"""
7014,14,,,,,0
7014,15,,,,,0
7014,16,,,,,0
7014,17,,,,,0
7014,20,,,,,0
7014,21,,,,,0
7014,22,,,,,0
7014,23,,,,,0
7014,1,0,0,0,0,0
"7014,2,""0,021"",""2,325"",""0,001"",0,""2,347"""
7014,3,0,0,0,0,0
7014,4,0,0,0,0,0
7014,5,0,0,0,0,
"7014,6,,,,,""0,672"""
7014,7,,,,,
"7014,8,,,,,""1,291"""
"7014,9,,,,,""2,486"""
7014,10,,,,,0
"7014,11,,,,,""0,002"""
7014,12,,,,,0
"7014,13,,,,,""1,365"""
7014,14,,,,,0
7014,15,,,,,0
7014,16,,,,,0
7014,17,,,,,0
7014,20,,,,,0
7014,21,,,,,0
7014,22,,,,,0
7014,23,,,,,0
"7016,1,""3,34"",""1131,2"",""0,13"",0,""1134,67"""
"7016,2,""3,82"",""885,02"",""1,3"",0,""890,14"""
7016,3,0,0,0,0,0
"7016,4,0,0,0,""1291,97"",""1291,97"""
7016,5,0,0,0,0,0
"7016,6,,,,,""1449,04"""
"7016,7,,,,,""2076,33"""
"7016,1,""18,9"",1485,4,0,""1507,9"""
"7016,2,""2,59"",1162,""0,23"",0,""1164,82"""
7016,3,0,0,0,0,0
7016,4,0,0,0,1025,1025
7016,5,0,0,0,0,0
7016,6,,,,,3353
7016,7,,,,,2752
7020,1,0,0,0,0,0
7020,2,0,0,0,0,0
"7020,3,0,""0,1"",0,0,""0,1"""
7020,4,0,0,0,0,0
7020,5,0,0,0,0,0
7020,6,,,,,
7020,7,,,,,
"7020,8,,,,,""1,1"""
"7020,9,,,,,""11,7"""
"7020,10,,,,,""17,9"""
"7020,11,,,,,""0,526"""
"7020,13,,,,,""28,9"""
"7020,22,,,,,""1,4"""
7037,1,0,2937,0,0,2937
7037,2,0,135,0,0,135
7037,3,0,0,0,0,0
7037,4,0,0,0,0,0
7037,5,0,0,0,0,0
7037,6,,,,,232
7037,7,,,,,
7038,1,0,50224,0,0,50224
7038,2,0,5071350,0,0,5071350
7038,3,0,0,0,0,0
7038,4,0,0,0,0,0
7038,5,0,0,0,0,0
7038,6,,,,,53303
7038,7,,,,,
7039,1,39,14115,1,0,14155
7039,2,9,972,3,0,984
7039,3,0,0,0,0,0
"7039,4,0,0,0,""77,5"",""77,5"""
7039,5,0,0,0,0,0
7039,6,,,,,2018
7039,7,,,,,3098
7039,8,,,,,4131
7039,9,,,,,30924
7039,10,,,,,18550
7039,11,,,,,10984
7039,12,,,,,2
7039,13,,,,,14
7039,14,,,,,0
7039,15,,,,,0
7039,16,,,,,0
7039,17,,,,,357
7039,18,,,,,4181
7039,19,,,,,0
7039,20,,,,,0
7039,21,,,,,0
7039,22,,,,,0
7039,23,,,,,1695
7040,1,0,0,5520,0,5520
"7040,2,0,0,0,""74,2"",""74,2"""
"7040,3,0,""70,3"",0,""0,5"",""70,8"""
7040,4,0,0,0,505,505
7040,5,0,0,0,0,0
"7040,6,,,,,""1167,1"""
7040,7,,,,,
7042,1,0,136,0,0,136
7042,2,0,56,0,0,56
7042,3,0,0,0,0,0
7042,4,0,0,0,0,0
7042,5,0,0,0,0,0
7042,6,,,,,11
7042,7,,,,,
7042,8,,,,,42
7042,9,,,,,10
7042,10,,,,,293
7042,11,,,,,2
7042,12,,,,,0
7042,13,,,,,0
7042,14,,,,,0
7042,15,,,,,0
7042,16,,,,,0
7042,17,,,,,0
7042,18,,,,,0
7042,19,,,,,0
7042,20,,,,,0
7042,21,,,,,0
7042,22,,,,,0
7042,23,,,,,312
7042,1,0,207,0,0,207
7042,2,0,88,0,0,88
7042,3,0,0,0,0,
7042,4,0,0,0,0,
7042,5,0,0,0,0,
7042,6,,,,,18
7042,7,,,,,
7042,8,,,,,66
7042,9,,,,,31
7042,10,,,,,132
7042,11,,,,,1
7046,1,0,425,1690,0,2115
7046,2,0,1806,0,0,1806
7046,3,0,0,0,0,0
7046,4,0,0,0,0,0
7046,5,0,0,0,0,0
7046,6,,,,,252
7046,7,,,,,95
7046,8,,,,,929
7047,1,5,435,1,0,441
7047,2,64,7077,3,0,7144
7047,3,0,0,0,0,0
7047,4,0,0,0,48,48
7047,5,0,0,0,0,0
7047,6,,,,,522
7047,7,,,,,0
7047,8,,,,,2110
7050,1,5,1564,0,0,1569
7050,2,16,1765,1,0,1782
7050,3,0,0,0,0,0
7050,4,20,0,0,0,20
7050,5,0,0,0,0,0
7050,6,,,,,176
7050,7,,,,,19
7050,8,,,,,880
7050,1,0,2086,0,0,2086
7050,2,0,1789,0,0,1789
7050,3,0,0,0,0,
7050,4,0,0,0,0,
7050,5,0,0,0,0,
7050,6,,,,,252
7050,7,,,,,95
7050,8,,,,,929
"7051,1,""2,87"",""1107,18"",""0,01"",0,""1110,06"""
"7051,2,""18,89"",""2085,36"",""2,75"",0,2107"
7051,3,0,0,0,0,0
"7051,4,0,0,0,""161,59"",""161,59"""
7051,5,0,0,0,0,0
"7051,6,,,,,""578,93"""
"7051,7,,,,,""29,17"""
7055,1,6,18879,1,47,18933
7055,2,18,2160,1,0,2179
7055,3,0,0,0,0,0
7055,4,0,0,0,0,0
7055,5,0,0,0,0,0
7055,6,,,,,2300
7055,7,,,,,
7055,8,,,,,5577
7068,1,0,219,0,0,219
7068,2,0,0,0,0,0
7068,3,0,0,0,0,0
7068,4,0,0,0,0,0
7068,5,0,0,0,0,0
7068,6,,,,,1419
7068,7,,,,,
7068,8,,,,,155
7070,1,23,1919,5,0,1947
7070,2,36,4207,2,0,4245
7070,3,0,209,0,0,209
7070,4,0,3938,0,0,3938
7070,5,0,0,0,0,0
7070,6,,,,,1521
7070,7,,,,,0
7070,8,,,,,1079
7070,9,,,,,2046
7070,10,,,,,2527
7070,11,,,,,175
7070,14,,,,,3
7070,17,,,,,333
7070,18,,,,,3391
7070,19,,,,,218
7071,1,0,2621,0,0,2621
7071,2,0,2639,0,0,2639
7071,3,0,0,0,0,0
7071,4,0,4,0,0,4
7071,5,0,0,0,0,0
7071,6,,,,,44
7071,7,,,,,0
7077,1,0,0,0,0,0
7077,2,0,0,0,0,0
7077,3,0,0,0,0,0
"7077,4,0,0,0,""4,86"",""4,86"""
7077,5,0,0,0,0,0
"7077,6,,,,,""65,5"""
7077,7,,,,,0
"7077,8,,,,,""6,08"""
"7077,9,,,,,""420,61"""
"7077,10,,,,,""31,57"""
"7077,11,,,,,""0,63"""
"7077,12,,,,,""11,43"""
"7077,13,,,,,""0,01"""
7077,14,,,,,0
7077,15,,,,,0
7077,16,,,,,0
7077,17,,,,,0
"7077,18,,,,,""604,43"""
"7077,19,,,,,""15,34"""
7077,20,,,,,0
7077,21,,,,,0
"7077,22,,,,,""5,07"""
7077,23,,,,,0
"7078,1,""1,83"",""622,41"",""75,17"",0,""699,41"""
"7078,2,""0,25"",""27,48"",""0,05"",0,""27,78"""
7078,3,0,0,0,0,0
"7078,4,""1014,95"",0,0,""25,05"",1040"
7078,5,0,0,0,0,0
"7078,6,,,,,""202,82"""
7078,7,,,,,
"7078,1,""2,94"",""972,45"",""67,61"",0,1043"
"7078,2,""0,19"",""20,88"",""0,04"",0,""21,11"""
7078,3,0,0,0,0,
"7078,4,""1014,95"",0,0,""25,05"",1040"
7078,5,0,0,0,0,
"7078,6,,,,,""277,91"""
7078,7,,,,,
"7079,1,""1,06"",""406,57"",""0,01"",0,""407,64"""
"7079,2,""0,17"",""19,33"",""0,02"",0,""19,52"""
7079,3,0,0,0,0,0
"7079,4,0,0,0,""315,94"",""315,94"""
7079,5,0,0,0,0,0
"7079,6,,,,,""36,51"""
7079,7,,,,,
"7080,1,""0,38"",""71,91"",""0,06"",0,""72,35"""
"7080,2,""0,03"",""3,7"",""0,004"",0,""3,734"""
7080,3,0,0,0,0,0
7080,4,0,0,0,0,0
7080,5,0,0,0,0,0
"7080,6,,,,,""14,49"""
7080,7,,,,,
7082,1,0,88,0,0,88
7082,2,0,1128,0,0,1128
7082,3,0,0,0,0,0
7082,4,0,17,0,0,17
7082,5,0,0,0,0,0
7082,6,,,,,52
7082,7,,,,,
"7085,1,""7,154676368"",""2264,336708"",""0,1567770791"",0,""2271,648162"""
"7085,2,""6,518086516"",""720,6092928"",""1,799400761"",0,""728,9267801"""
7085,3,0,0,0,0,0
"7085,4,0,0,0,""39,02"",""39,02"""
7085,5,0,0,0,0,0
"7085,6,,,,,""1205,437367"""
"7085,7,,,,,""4399,189332"""
"7085,8,,,,,""1746,143221"""
"7085,9,,,,,""18303,25063"""
"7085,10,,,,,""10610,11387"""
"7085,11,,,,,""4886,784885"""
7085,12,,,,,0
"7085,13,,,,,""57,42609439"""
7085,14,,,,,0
"7085,15,,,,,""12396,14458"""
"7085,16,,,,,""3958,688244"""
7085,17,,,,,0
7085,18,,,,,0
"7085,19,,,,,""3,308550328"""
7085,20,,,,,0
7085,21,,,,,0
"7085,22,,,,,""1508,087848"""
7085,23,,,,,0
7090,1,0,539,0,0,539
7090,2,0,0,0,0,0
7090,3,0,0,0,0,0
7090,4,0,0,0,0,0
7090,5,0,0,0,0,0
7090,6,,,,,761
7090,7,,,,,
7090,8,,,,,337
7090,9,,,,,544271
7090,10,,,,,172
7090,11,,,,,91
7090,12,,,,,10747
7090,13,,,,,443
7090,14,,,,,243
7090,17,,,,,1696
7090,18,,,,,130992
7090,19,,,,,6986
7090,20,,,,,14053
7090,22,,,,,1317
"7091,1,0,""1478,22484"",""3,74189257"",""17,1195723"",""1499,086305"""
"7091,2,0,""11,036"",""0,00415185"",""0,09968"",""11,13983185"""
"7091,3,0,""3,12"",0,0,""3,12"""
"7091,4,0,""20,88533333"",0,""997,256"",""1018,141333"""
7091,5,0,0,0,0,0
"7091,6,,,,,""1142,571"""
7091,7,,,,,0
7091,8,,,,,0
7091,9,,,,,0
7091,10,,,,,0
7091,11,,,,,0
7091,12,,,,,0
7091,13,,,,,0
7091,14,,,,,0
7091,15,,,,,0
7091,16,,,,,0
7091,17,,,,,0
7091,18,,,,,0
7091,19,,,,,0
7091,20,,,,,0
7091,21,,,,,0
7091,22,,,,,0
7091,23,,,,,0
7092,1,0,0,0,0,0
"7092,2,0,""59,632"",0,0,""59,632"""
7092,3,0,0,0,0,0
7092,4,0,0,0,0,0
7092,5,0,0,0,0,0
"7092,6,,,,,""1349,12"""
7092,7,,,,,0
"7092,8,,,,,""387,109"""
"7092,9,,,,,""295937,929"""
"7092,10,,,,,""11950,356"""
7092,11,,,,,0
"7092,12,,,,,""11806,42"""
7092,13,,,,,0
"7092,14,,,,,""683,265"""
7092,15,,,,,0
7092,16,,,,,0
"7092,17,,,,,""954,151"""
"7092,18,,,,,""135581,742"""
"7092,19,,,,,""4027,744"""
"7092,20,,,,,""3849,872"""
7092,21,,,,,0
"7092,22,,,,,""2238,344"""
7092,23,,,,,0
7093,1,0,0,0,0,0
"7093,2,""0,0007744"",""0,0968"",0,0,""0,0975744"""
7093,3,0,0,0,0,0
7093,4,0,0,0,0,0
7093,5,0,0,0,0,0
"7093,6,,,,,""0,1682305"""
7093,7,,,,,0
"7093,8,,,,,""0,1005136"""
"7093,9,,,,,""9,5227877"""
"7093,10,,,,,""1,8403"""
"7093,11,,,,,""0,1029876675"""
"7093,12,,,,,""0,279531285"""
7093,13,,,,,0
"7093,14,,,,,""0,356857"""
7093,15,,,,,0
7093,16,,,,,0
7093,17,,,,,0
7093,18,,,,,0
"7093,19,,,,,""1,127"""
"7093,20,,,,,""0,9845325"""
7093,21,,,,,0
"7093,22,,,,,""2,995"""
7093,23,,,,,0
7099,1,0,0,0,0,0
7099,2,0,8817,0,0,8817
7099,3,0,0,0,0,0
7099,4,0,0,0,0,0
7099,5,0,0,0,0,0
7099,6,,,,,31
7099,7,,,,,
7102,1,16,5475,0,0,5491
7102,2,0,282,0,0,282
7102,3,0,99,0,0,99
7102,4,0,0,0,213,213
7102,5,0,0,0,0,0
7102,6,,,,,650
7102,7,,,,,0
"7108,1,""0,012315654"",""270,5537484"",""0,024769719"",0,""270,5908338"""
